disease_id	entrezgene	type	gene	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	disease_degree
C0021390	hsa:5533	I	PPP3CC	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:5534	I	PPP3R1	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:5535	I	PPP3R2	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:3458	I	IFNG	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:3592	I	IL12A	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:3593	I	IL12B	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:3676	I	ITGA4	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:7132	I	TNFRSF1A	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:3606	I	IL18	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0021390	hsa:149233	I	IL23R	Inflammatory Bowel Diseases	group	C06	Disease or Syndrome	18
C0009324	hsa:7124	I	TNF	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:3718	I	JAK3	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:3716	I	JAK1	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:3596	I	IL13	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:5530	I	PPP3CA	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:5532	I	PPP3CB	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:5533	I	PPP3CC	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:5534	I	PPP3R1	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:5535	I	PPP3R2	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:3592	I	IL12A	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:3676	I	ITGA4	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0009324	hsa:7132	I	TNFRSF1A	Ulcerative Colitis	disease	C06	Disease or Syndrome	12
C0004943	hsa:7124	I	TNF	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0004943	hsa:5144	I	PDE4D	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0004943	hsa:5530	I	PPP3CA	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0004943	hsa:5532	I	PPP3CB	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0004943	hsa:5533	I	PPP3CC	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0004943	hsa:5534	I	PPP3R1	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0004943	hsa:5535	I	PPP3R2	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0004943	hsa:6775	I	STAT4	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0004943	hsa:3553	I	IL1B	Behcet Syndrome	disease	C16;C11;C17;C07;C14	Disease or Syndrome	9
C0003851	hsa:7124	I	TNF	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:1128	I	CHRM1	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:1131	I	CHRM3	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:7292	I	TNFSF4	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:3383	I	ICAM1	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:3156	I	HMGCR	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:4547	I	MTTP	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:38	I	ACAT1	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:39	I	ACAT2	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:6347	I	CCL2	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:6720	I	SREBF1	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:185	I	AGTR1	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0003851	hsa:4047	I	LSS	Arteriosclerosis Obliterans	disease	C14	Disease or Syndrome	13
C0011570	hsa:7124	I	TNF	Mental Depression	disease	F01	Mental or Behavioral Dysfunction	4
C0011570	hsa:150	I	ADRA2A	Mental Depression	disease	F01	Mental or Behavioral Dysfunction	4
C0011570	hsa:152	I	ADRA2C	Mental Depression	disease	F01	Mental or Behavioral Dysfunction	4
C0011570	hsa:3358	I	HTR2C	Mental Depression	disease	F01	Mental or Behavioral Dysfunction	4
C0005586	hsa:7124	I	TNF	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	7
C0005586	hsa:1128	I	CHRM1	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	7
C0005586	hsa:1131	I	CHRM3	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	7
C0005586	hsa:3269	I	HRH1	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	7
C0005586	hsa:150	I	ADRA2A	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	7
C0005586	hsa:152	I	ADRA2C	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	7
C0005586	hsa:3358	I	HTR2C	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	7
C0033860	hsa:7124	I	TNF	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:3718	I	JAK3	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:7297	I	TYK2	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:6097	I	RORC	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:958	I	CD40	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:3716	I	JAK1	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:3592	I	IL12A	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:3593	I	IL12B	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:3676	I	ITGA4	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:7132	I	TNFRSF1A	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:3688	I	ITGB1	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:3689	I	ITGB2	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:965	I	CD58	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:914	I	CD2	Psoriasis	disease	C17	Disease or Syndrome	15
C0033860	hsa:6364	I	CCL20	Psoriasis	disease	C17	Disease or Syndrome	15
C2347126	hsa:7124	I	TNF	Microscopic Polyarteritis	disease	C20;C10;C14	Disease or Syndrome	1
C0152081	hsa:7124	I	TNF	Pustular psoriasis	disease	C17	Disease or Syndrome	6
C0152081	hsa:5530	I	PPP3CA	Pustular psoriasis	disease	C17	Disease or Syndrome	6
C0152081	hsa:5532	I	PPP3CB	Pustular psoriasis	disease	C17	Disease or Syndrome	6
C0152081	hsa:5533	I	PPP3CC	Pustular psoriasis	disease	C17	Disease or Syndrome	6
C0152081	hsa:5534	I	PPP3R1	Pustular psoriasis	disease	C17	Disease or Syndrome	6
C0152081	hsa:5535	I	PPP3R2	Pustular psoriasis	disease	C17	Disease or Syndrome	6
C1384600	hsa:7124	I	TNF	Systemic onset juvenile chronic arthritis	disease	C17;C05;C20	Disease or Syndrome	4
C1384600	hsa:3569	I	IL6	Systemic onset juvenile chronic arthritis	disease	C17;C05;C20	Disease or Syndrome	4
C1384600	hsa:3553	I	IL1B	Systemic onset juvenile chronic arthritis	disease	C17;C05;C20	Disease or Syndrome	4
C1384600	hsa:3606	I	IL18	Systemic onset juvenile chronic arthritis	disease	C17;C05;C20	Disease or Syndrome	4
C0038013	hsa:7124	I	TNF	Ankylosing spondylitis	disease	C05	Disease or Syndrome	3
C0038013	hsa:5743	I	PTGS2	Ankylosing spondylitis	disease	C05	Disease or Syndrome	3
C0038013	hsa:7132	I	TNFRSF1A	Ankylosing spondylitis	disease	C05	Disease or Syndrome	3
C0024117	hsa:7124	I	TNF	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:6335	I	SCN9A	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:1128	I	CHRM1	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:1131	I	CHRM3	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:3567	I	IL5	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:5144	I	PDE4D	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:760	I	CA2	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:771	I	CA12	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:136	I	ADORA2B	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:3576	I	IL8	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:2908	I	NR3C1	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:3551	I	IKBKB	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0024117	hsa:3579	I	CXCR2	Chronic Obstructive Airway Disease	disease	C08	Disease or Syndrome	13
C0014544	hsa:7124	I	TNF	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:9734	I	HDAC9	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:9759	I	HDAC4	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:3065	I	HDAC1	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:8841	I	HDAC3	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:3066	I	HDAC2	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:55869	I	HDAC8	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:83933	I	HDAC10	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:51564	I	HDAC7	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:10013	I	HDAC6	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:10014	I	HDAC5	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:3146	I	HMGB1	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:6335	I	SCN9A	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:3553	I	IL1B	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:775	I	CACNA1C	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:760	I	CA2	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:771	I	CA12	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:776	I	CACNA1D	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:9900	I	SV2A	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:18	I	ABAT	Epilepsy	disease	C10	Disease or Syndrome	21
C0014544	hsa:7915	I	ALDH5A1	Epilepsy	disease	C10	Disease or Syndrome	21
C0242488	hsa:7124	I	TNF	Acute Lung Injury	disease	C08	Injury or Poisoning	1
C0264716	hsa:7124	I	TNF	Chronic heart failure	disease	C14	Disease or Syndrome	2
C0264716	hsa:57657	I	HCN3	Chronic heart failure	disease	C14	Disease or Syndrome	2
C0949691	hsa:7124	I	TNF	Spondylarthropathies	group	C05	Disease or Syndrome	1
C0748052	hsa:7124	I	TNF	Erythrodermic psoriasis	disease	C17	Disease or Syndrome	6
C0748052	hsa:5530	I	PPP3CA	Erythrodermic psoriasis	disease	C17	Disease or Syndrome	6
C0748052	hsa:5532	I	PPP3CB	Erythrodermic psoriasis	disease	C17	Disease or Syndrome	6
C0748052	hsa:5533	I	PPP3CC	Erythrodermic psoriasis	disease	C17	Disease or Syndrome	6
C0748052	hsa:5534	I	PPP3R1	Erythrodermic psoriasis	disease	C17	Disease or Syndrome	6
C0748052	hsa:5535	I	PPP3R2	Erythrodermic psoriasis	disease	C17	Disease or Syndrome	6
C0085435	hsa:7124	I	TNF	Arthritis, Reactive	disease	C01;C05	Disease or Syndrome	3
C0085435	hsa:6775	I	STAT4	Arthritis, Reactive	disease	C01;C05	Disease or Syndrome	3
C0085435	hsa:3553	I	IL1B	Arthritis, Reactive	disease	C01;C05	Disease or Syndrome	3
C0042384	hsa:7124	I	TNF	Vasculitis	disease	C14	Disease or Syndrome	1
C0079773	hsa:9734	I	HDAC9	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:9759	I	HDAC4	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:3065	I	HDAC1	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:8841	I	HDAC3	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:3066	I	HDAC2	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:55869	I	HDAC8	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:83933	I	HDAC10	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:51564	I	HDAC7	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:10013	I	HDAC6	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:10014	I	HDAC5	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:79885	I	HDAC11	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0079773	hsa:914	I	CD2	Lymphoma, T-Cell, Cutaneous	disease	C04;C20;C15	Neoplastic Process	12
C0023487	hsa:9734	I	HDAC9	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:9759	I	HDAC4	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:3065	I	HDAC1	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:8841	I	HDAC3	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:3066	I	HDAC2	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:55869	I	HDAC8	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:83933	I	HDAC10	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:51564	I	HDAC7	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:10013	I	HDAC6	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0023487	hsa:10014	I	HDAC5	Acute Promyelocytic Leukemia	disease	C04	Neoplastic Process	10
C0027662	hsa:5979	I	RET	Multiple Endocrine Neoplasia	disease	C16;C04;C19	Neoplastic Process	1
C0026691	hsa:5743	I	PTGS2	Mucocutaneous Lymph Node Syndrome	disease	C17;C15;C14	Disease or Syndrome	1
C0596240	hsa:5743	I	PTGS2	Cancer Pain	phenotype	C23	Sign or Symptom	1
C0333559	hsa:5743	I	PTGS2	Infarction, Lacunar	disease	C23;C10;C14	Disease or Syndrome	1
C0024031	hsa:5743	I	PTGS2	Low Back Pain	phenotype	C23	Sign or Symptom	1
C0234251	hsa:5743	I	PTGS2	Inflammatory pain	phenotype	C23	Sign or Symptom	1
C0040038	hsa:5743	I	PTGS2	Thromboembolism	phenotype	C14	Pathologic Function	5
C0040038	hsa:2147	I	F2	Thromboembolism	phenotype	C14	Pathologic Function	5
C0040038	hsa:2155	I	F7	Thromboembolism	phenotype	C14	Pathologic Function	5
C0040038	hsa:2159	I	F10	Thromboembolism	phenotype	C14	Pathologic Function	5
C0040038	hsa:64805	I	P2RY12	Thromboembolism	phenotype	C14	Pathologic Function	5
C0151744	hsa:5743	I	PTGS2	Myocardial Ischemia	disease	C14	Disease or Syndrome	8
C0151744	hsa:2147	I	F2	Myocardial Ischemia	disease	C14	Disease or Syndrome	8
C0151744	hsa:2155	I	F7	Myocardial Ischemia	disease	C14	Disease or Syndrome	8
C0151744	hsa:2159	I	F10	Myocardial Ischemia	disease	C14	Disease or Syndrome	8
C0151744	hsa:185	I	AGTR1	Myocardial Ischemia	disease	C14	Disease or Syndrome	8
C0151744	hsa:776	I	CACNA1D	Myocardial Ischemia	disease	C14	Disease or Syndrome	8
C0151744	hsa:64805	I	P2RY12	Myocardial Ischemia	disease	C14	Disease or Syndrome	8
C0151744	hsa:154	I	ADRB2	Myocardial Ischemia	disease	C14	Disease or Syndrome	8
C1531624	hsa:5743	I	PTGS2	Cardioembolic stroke	disease		Disease or Syndrome	6
C1531624	hsa:2147	I	F2	Cardioembolic stroke	disease		Disease or Syndrome	6
C1531624	hsa:2155	I	F7	Cardioembolic stroke	disease		Disease or Syndrome	6
C1531624	hsa:2159	I	F10	Cardioembolic stroke	disease		Disease or Syndrome	6
C1531624	hsa:1728	I	NQO1	Cardioembolic stroke	disease		Disease or Syndrome	6
C1531624	hsa:79001	I	VKORC1	Cardioembolic stroke	disease		Disease or Syndrome	6
C0007786	hsa:5743	I	PTGS2	Brain Ischemia	disease	C10;C14	Disease or Syndrome	2
C0007786	hsa:64805	I	P2RY12	Brain Ischemia	disease	C10;C14	Disease or Syndrome	2
C0740394	hsa:5743	I	PTGS2	Hyperuricemia	disease	C23	Disease or Syndrome	1
C0013390	hsa:5743	I	PTGS2	Dysmenorrhea	phenotype	C23	Disease or Syndrome	1
C0007787	hsa:5743	I	PTGS2	Transient Ischemic Attack	disease	C10;C14	Disease or Syndrome	2
C0007787	hsa:64805	I	P2RY12	Transient Ischemic Attack	disease	C10;C14	Disease or Syndrome	2
C1704436	hsa:5743	I	PTGS2	Peripheral Arterial Diseases	group	C14	Disease or Syndrome	4
C1704436	hsa:2147	I	F2	Peripheral Arterial Diseases	group	C14	Disease or Syndrome	4
C1704436	hsa:64805	I	P2RY12	Peripheral Arterial Diseases	group	C14	Disease or Syndrome	4
C1704436	hsa:3358	I	HTR2C	Peripheral Arterial Diseases	group	C14	Disease or Syndrome	4
C0030193	hsa:5743	I	PTGS2	Pain	phenotype	C23	Sign or Symptom	1
C0015967	hsa:5743	I	PTGS2	Fever	phenotype	C23	Sign or Symptom	1
C0013274	hsa:5743	I	PTGS2	Patent ductus arteriosus	disease	C16;C14	Congenital Abnormality	1
C0243026	hsa:4790	I	NFKB1	Sepsis	disease	C23;C01	Disease or Syndrome	1
C0011881	hsa:3569	I	IL6	Diabetic Nephropathy	disease	C13;C12;C19	Disease or Syndrome	2
C0011881	hsa:185	I	AGTR1	Diabetic Nephropathy	disease	C13;C12;C19	Disease or Syndrome	2
C0017531	hsa:3569	I	IL6	Angiolymphoid hyperplasia	disease	C20;C15	Disease or Syndrome	2
C0017531	hsa:3570	I	IL6R	Angiolymphoid hyperplasia	disease	C20;C15	Disease or Syndrome	2
C0020542	hsa:3569	I	IL6	Pulmonary Hypertension	phenotype	C08	Pathologic Function	6
C0020542	hsa:6093	I	ROCK1	Pulmonary Hypertension	phenotype	C08	Pathologic Function	6
C0020542	hsa:9475	I	ROCK2	Pulmonary Hypertension	phenotype	C08	Pathologic Function	6
C0020542	hsa:1910	I	EDNRB	Pulmonary Hypertension	phenotype	C08	Pathologic Function	6
C0020542	hsa:23411	I	SIRT1	Pulmonary Hypertension	phenotype	C08	Pathologic Function	6
C0020542	hsa:9451	I	EIF2AK3	Pulmonary Hypertension	phenotype	C08	Pathologic Function	6
C2973725	hsa:3569	I	IL6	Pulmonary arterial hypertension	disease	C08;C14	Disease or Syndrome	6
C2973725	hsa:6093	I	ROCK1	Pulmonary arterial hypertension	disease	C08;C14	Disease or Syndrome	6
C2973725	hsa:9475	I	ROCK2	Pulmonary arterial hypertension	disease	C08;C14	Disease or Syndrome	6
C2973725	hsa:1910	I	EDNRB	Pulmonary arterial hypertension	disease	C08;C14	Disease or Syndrome	6
C2973725	hsa:23411	I	SIRT1	Pulmonary arterial hypertension	disease	C08;C14	Disease or Syndrome	6
C2973725	hsa:9451	I	EIF2AK3	Pulmonary arterial hypertension	disease	C08;C14	Disease or Syndrome	6
C0039483	hsa:3569	I	IL6	Giant Cell Arteritis	disease	C17;C20;C10;C14	Disease or Syndrome	1
C0006625	hsa:3569	I	IL6	Cachexia	phenotype	C23	Sign or Symptom	1
C0026769	hsa:6097	I	RORC	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:1493	I	CTLA4	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3592	I	IL12A	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3593	I	IL12B	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3676	I	ITGA4	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3688	I	ITGB1	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:9817	I	KEAP1	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3105	I	HLA-A	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3106	I	HLA-B	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3108	I	HLA-DMA	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3109	I	HLA-DMB	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3113	I	HLA-DPA1	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3115	I	HLA-DPB1	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3117	I	HLA-DQA1	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3119	I	HLA-DQB1	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3122	I	HLA-DRA	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3123	I	HLA-DRB1	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3125	I	HLA-DRB3	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3126	I	HLA-DRB4	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0026769	hsa:3127	I	HLA-DRB5	Multiple Sclerosis	disease	C20;C10	Disease or Syndrome	20
C0001080	hsa:2261	I	FGFR3	Achondroplasia	disease	C16;C05	Congenital Abnormality	1
C4721806	hsa:6469	I	SHH	Carcinoma, Basal Cell	disease	C04	Neoplastic Process	4
C4721806	hsa:50846	I	DHH	Carcinoma, Basal Cell	disease	C04	Neoplastic Process	4
C4721806	hsa:5727	I	PTCH1	Carcinoma, Basal Cell	disease	C04	Neoplastic Process	4
C4721806	hsa:6608	I	SMO	Carcinoma, Basal Cell	disease	C04	Neoplastic Process	4
C0008479	hsa:3480	I	IGF1R	Chondrosarcoma	disease	C04	Neoplastic Process	1
C1328479	hsa:3480	I	IGF1R	Pancreatic Endocrine Carcinoma	disease	C06;C04;C19	Neoplastic Process	1
C0206754	hsa:3480	I	IGF1R	Neuroendocrine Tumors	group	C04	Neoplastic Process	1
C1458155	hsa:3480	I	IGF1R	Mammary Neoplasms	group	C04;C17	Neoplastic Process	4
C1458155	hsa:2064	I	ERBB2	Mammary Neoplasms	group	C04;C17	Neoplastic Process	4
C1458155	hsa:2099	I	ESR1	Mammary Neoplasms	group	C04;C17	Neoplastic Process	4
C1458155	hsa:2100	I	ESR2	Mammary Neoplasms	group	C04;C17	Neoplastic Process	4
C0812413	hsa:7298	I	TYMS	Malignant Pleural Mesothelioma	disease	C04;C08	Neoplastic Process	3
C0812413	hsa:1719	I	DHFR	Malignant Pleural Mesothelioma	disease	C04;C08	Neoplastic Process	3
C0812413	hsa:1493	I	CTLA4	Malignant Pleural Mesothelioma	disease	C04;C08	Neoplastic Process	3
C1168401	hsa:1956	I	EGFR	Squamous cell carcinoma of the head and neck	disease	C04	Neoplastic Process	1
C0242383	hsa:7422	I	VEGFA	Age related macular degeneration	disease	C11	Disease or Syndrome	3
C0242383	hsa:7423	I	VEGFB	Age related macular degeneration	disease	C11	Disease or Syndrome	3
C0242383	hsa:5228	I	PGF	Age related macular degeneration	disease	C11	Disease or Syndrome	3
C0006118	hsa:7422	I	VEGFA	Brain Neoplasms	group	C04;C10	Neoplastic Process	2
C0006118	hsa:6774	I	STAT3	Brain Neoplasms	group	C04;C10	Neoplastic Process	2
C0205768	hsa:2475	I	MTOR	Subependymal Giant Cell Astrocytoma	disease	C04	Neoplastic Process	1
C0241961	hsa:2475	I	MTOR	Angiomyolipoma of kidney	disease	C04;C13;C12	Neoplastic Process	1
C0751674	hsa:2475	I	MTOR	Lymphangioleiomyomatosis	disease	C04;C20;C15	Neoplastic Process	1
C0041341	hsa:2475	I	MTOR	Tuberous Sclerosis	disease	C16;C04;C10	Neoplastic Process	2
C0041341	hsa:7471	I	WNT1	Tuberous Sclerosis	disease	C16;C04;C10	Neoplastic Process	2
C4724394	hsa:2475	I	MTOR	Metastatic Soft Tissue Sarcoma	disease		Neoplastic Process	1
C0018129	hsa:2475	I	MTOR	Graft Rejection	phenotype		Organ or Tissue Function	7
C0018129	hsa:5530	I	PPP3CA	Graft Rejection	phenotype		Organ or Tissue Function	7
C0018129	hsa:5532	I	PPP3CB	Graft Rejection	phenotype		Organ or Tissue Function	7
C0018129	hsa:5533	I	PPP3CC	Graft Rejection	phenotype		Organ or Tissue Function	7
C0018129	hsa:5534	I	PPP3R1	Graft Rejection	phenotype		Organ or Tissue Function	7
C0018129	hsa:5535	I	PPP3R2	Graft Rejection	phenotype		Organ or Tissue Function	7
C0018129	hsa:3559	I	IL2RA	Graft Rejection	phenotype		Organ or Tissue Function	7
C0027819	hsa:238	I	ALK	Neuroblastoma	disease	C04	Neoplastic Process	1
C0041182	hsa:1719	I	DHFR	Trophoblastic Neoplasms	group	C04;C13	Neoplastic Process	1
C0524851	hsa:673	I	BRAF	Neurodegenerative Disorders	group	C10	Disease or Syndrome	1
C0153452	hsa:4072	I	EPCAM	Malignant neoplasm of gallbladder	disease	C06;C04	Neoplastic Process	1
C0019163	hsa:4072	I	EPCAM	Hepatitis B	disease	C06;C01	Disease or Syndrome	2
C0019163	hsa:2237	I	FEN1	Hepatitis B	disease	C06;C01	Disease or Syndrome	2
C0019196	hsa:4072	I	EPCAM	Hepatitis C	disease	C06;C01	Disease or Syndrome	1
C0032580	hsa:324	I	APC	Adenomatous Polyposis Coli	disease	C16;C06;C04	Neoplastic Process	2
